z,delta,f,fsigma8
4.848281388399007,0.16787964429360297,0.9907935141503064,0.1744876679549469
4.95042718754692,0.16502368801100165,0.9910831919172974,0.17156944345953953
5.054357060269723,0.16221552393756294,0.991358372722472,0.16869671877021986
5.160102167109965,0.15945440506157543,0.9916197707518257,0.1658690057919692
5.267694212858729,0.1567395925156378,0.9918680660527004,0.16308580602243236
5.37716545606142,0.15407035573827474,0.9921039060749006,0.16034661191210164
5.488548718689653,0.15144597261320936,0.9923279071505112,0.15765090812949578
5.601877395982002,0.14886572958744526,0.9925406559101184,0.15499817273586972
5.717185466456662,0.14632892176930756,0.9927427106337745,0.1523878782739852
5.8345075020989645,0.1438348530113292,0.9929346025676743,0.14981949278417572
5.953878678726875,0.14138283598381127,0.9931168371843354,0.14729248075325538
6.075334786537487,0.1389721922009566,0.9932898951259524,0.14480630392168484
6.19891224083774,0.13660225208582907,0.9934542336604778,0.14236042216517164
6.324648092962565,0.13427235499333426,0.9936102877643885,0.13995429423457698
6.4525800413836905,0.13198184921901107,0.9937584711326168,0.13758737843294308
6.582746443012549,0.12973009199871782,0.9938991771594425,0.1352591332437219
6.715186324700516,0.12751644949961552,0.9940327798880766,0.13296901791229898
6.849939394940073,0.1253402968028486,0.9941596349269581,0.13071649298290408
6.987046055770279,0.12320101787832541,0.9942800803311465,0.12850102079300132
7.126547414890275,0.12109800555199804,0.9943944374476011,0.12632206592724995
7.26848529798427,0.11903066146604517,0.9945030117236171,0.12417909563313013
7.41290226126185,0.11699839603235744,0.9946060934782202,0.12207158020032492
7.559841604217297,0.11500062837972745,0.9947039586369348,0.11999899330595061
7.709347382611739,0.11303678629514594,0.9947968694310283,0.11796081232772915
7.861464421682117,0.11110630615960425,0.9948850750630844,0.11595651862719278
8.016238329580776,0.10920863287880624,0.994968812341627,0.11398559780501584
8.173715511049851,0.10734321982101178,0.9950483065118566,0.11204753996806309
8.333943181334421,0.10550952874142916,0.9951237717688197,0.11014183992796564
8.49696938033878,0.10370702965232603,0.9951954107289944,0.10826799721492351
8.66284298702984,0.10193520079570537,0.9952634160414885,0.10642551642483508
8.831613734092205,0.10019352855770244,0.9953279708841373,0.1046139073623468
9.003332222839095,0.09848150737793958,0.9953892493748484,0.10283268515718323
9.178049938383847,0.09679863965796126,0.9954474169759204,0.10108137036756788
9.35581926507628,0.09514443566882934,0.9955026308900305,0.09935948907126574
9.536693502208728,0.09351841345795517,0.9955550404466548,0.09766657294477721
9.72072687999639,0.0919200987552472,0.9956047874777573,0.09600215933121332
9.907974575836743,0.09034902487865257,0.9956520066816797,0.09436579129738312
10.098492730853044,0.08880473263916944,0.9956968259742747,0.09275701768062168
10.292338466726678,0.08728677024540996,0.9957393668264553,0.09117539312589099
10.489569902823554,0.08579469320779057,0.9957797445874882,0.08962047811368201
10.69024617361958,0.0843280642424287,0.9958180687935267,0.0880918389792492
10.894427446430582,0.08288645317482271,0.9958544434610832,0.08658904792370636
11.102174939451794,0.08146943684339482,0.9958889673653594,0.08511168301751522
11.313550940112487,0.08007659900297373,0.9959217343036074,0.08365932819689605
11.528618823751154,0.07870753022829576,0.995952833343972,0.0822315732536904
11.74744307261685,0.07736182781760256,0.9959823490605759,0.08082801381920658
11.970089295202495,0.07603909569641282,0.9960103617559598,0.07944825134257705
12.196624245915755,0.0747389443215472,0.9960369476723598,0.07809189306415884
12.427115845093555,0.07346099058548353,0.996062179193736,0.07675855198450643
12.661633199366097,0.0722048577211213,0.9960861250409123,0.07544784682944754
12.900246622376669,0.07097017520703237,0.9961088504626988,0.07415940201179119
13.14302765586323,0.0697565786732773,0.9961304174264141,0.07289284759019936
13.39004909110827,0.06856370980786446,0.9961508848118138,0.07164781922575107
13.641384990763298,0.06739121626393045,0.9961703086130937,0.07042395813672994
13.897110711054466,0.06623875156555831,0.9961887420740365,0.06922091104432697
14.157302924376157,0.06510597503025477,0.996206235442138,0.06803833010733304
14.422039642279062,0.06399255169114362,0.9962228364076997,0.06687587290289841
14.691400238859847,0.06289815218365263,0.9962385903026527,0.0657332023499404
14.965465474559263,0.06182245265821307,0.9962535401956817,0.06460998665047166
15.244317520376043,0.06076513469503279,0.996267726994326,0.06350589923181614
15.528039982503586,0.059725885219599796,0.9962811895450074,0.0624206186877652
15.816717927397022,0.05870439641894165,0.9962939647306644,0.0613538287187719
16.110437907278026,0.05770036565866804,0.9963060875656771,0.06030521807128324
16.409287986085214,0.05671349540082236,0.9963175912878081,0.059274480476309004
16.713357765877674,0.055743493122569765,0.9963285074469016,0.058261314587327216
17.022738413699713,0.054790071235747737,0.9963388659901199,0.05726542391762465
17.33752268891482,0.05385294700730568,0.99634869534354,0.056286516777172065
17.657804971017015,0.052931842480660615,0.9963580224899705,0.05532430620913314
17.983681287927983,0.052026484397994996,0.9963668730429043,0.05437850992610629
18.315249344788455,0.05113660412352353,0.9963752713165797,0.053448850246198686
18.65260855325238,0.05026193756775576,0.9963832403921841,0.05253505402903183
18.995860061292877,0.04940222511278045,0.9963908021803077,0.051636852611777244
19.34510678352861,0.04855721153859908,0.9963979774798328,0.05075398174532234
19.700453432080014,0.047726645950534205,0.9964047860335383,0.04988618153066498
20.062006547964348,0.04691028170774009,0.9964112465807813,0.04903319635563625
20.429874533039076,0.046107876352841665,0.9964173769077457,0.048194774832050695
20.804167682503294,0.045319191542728426,0.996423193895843,0.047370669733382845
21.184998217966655,0.04454399298053025,0.9964287135689939,0.046560637933069776
21.572480321096037,0.04378205034880113,0.9964339511406508,0.04576444034353833
21.966730167849747,0.04303313724393803,0.9964389210615759,0.04498184185605675
22.36786596330978,0.042297031111860846,0.996443637069553,0.04421261128150936
22.776007977122323,0.041573513179126484,0.9964481122269381,0.043456521285400826
23.19127857955741,0.04086236838637856,0.9964523588711228,0.04271334832117781
23.61380227819824,0.04016338535593491,0.9964563887061899,0.041982872605194003
24.043705755271446,0.03947635630333053,0.9964602128556818,0.04126487803087558
24.481117905629304,0.0388010769764575,0.9964638418867233,0.04055915211015823
24.926169875395285,0.03813734659776931,0.9964672858354986,0.03986548591791161
25.378995101284733,0.03748496780713766,0.9964705542321899,0.03918367403676153
25.839729350612163,0.036843746605375566,0.9964736561253027,0.03851351450233573
26.30851076199746,0.03621349229843944,0.996476600105301,0.03785480874895765
26.78547988678289,0.035594017442324336,0.996479394327478,0.03720736155581425
27.27077973117371,0.03498513778866501,0.9964820465340046,0.03657098099362239
27.764555799114564,0.03438667223105676,0.9964845640751,0.03594547837181964
28.266956135914995,0.03379844275210896,0.9964869539292801,0.03533066818630415
28.77813137263669,0.03322027437124517,0.9964892227226527,0.034726368067749445
29.29823477125619,0.032651995093262595,0.9964913767472394,0.03413239873051882
29.827422270616296,0.03209343585766492,0.99649342197832,0.03354858392220487
30.365852533180025,0.03154443048878145,0.9964953640908135,0.03297475037381944
30.913686992601345,0.031004815646686036,0.9964972084747211,0.03241072775065895
31.47108990212653,0.030474430778929428,0.9964989602496864,0.03185634860387072
32.03822838384116,0.02995311807309798,0.9965006242787442,0.03131144832274499
32.61527247877698,0.02944072241021259,0.996502205181356,0.030775865087758626
33.20239519789422,0.0289370913189808,0.9965037073458562,0.03024943982439491
33.7997725739541,0.02844207493091589,0.9965051349414658,0.02973201615776537
34.40758371429756,0.02795552593633586,0.9965064919300596,0.02922344036805834
35.02601085454562,0.027477299541256203,0.9965077820779107,0.0287235613468399
35.65523941323786,0.027007253425189375,0.996509008967674,0.02823223055423215
36.29545804742507,0.026545247699864695,0.9965101760109114,0.027749301976994177
36.94685870923293,0.02609114486170172,0.996511286452482,0.027274632079778028
37.60963670341366,0.025644809755804902,0.9965123433628734,0.02680807976805788
38.283990745902784,0.025206109549477787,0.9965133496684206,0.026349506362001448
38.97012302339876,0.024774913675759205,0.9965143081551155,0.025898775538203255
39.66823925398307,0.024351093795640457,0.9965152214752728,0.02545575329098182
40.37854874879927,0.023934523761093795,0.9965160921542815,0.025020307894483628
41.10126447480916,0.02352507957854408,0.9965169225971819,0.02459230986520464
41.83660311864524,0.023122639372791128,0.9965177150950489,0.02417163192493884
42.58478515157814,0.022727083351390898,0.9965184718311612,0.023758148964164453
43.34603489561906,0.022338293769503057,0.9965191948869457,0.02335173800587767
44.12058059077659,0.021956154895213003,0.9965198862476801,0.022952278169884117
44.90865446348817,0.02158055297533605,0.9965205478079442,0.02255965063755821
45.710492796247024,0.02121137620171158,0.9965211813768136,0.02217373861708042
46.526335998444864,0.02084851467799517,0.9965217886827927,0.021794427309162766
47.356428678452254,0.02049186038695628,0.9965223713784878,0.021421603873272417
48.201019716957624,0.020141307158289615,0.9965229310450238,0.021055157394363786
49.06036234158752,0.019796750636947698,0.99652346919622,0.02069497885012901
49.934714202829845,0.019458088252002816,0.9965239872825373,0.020340961078777222
50.82433745128352,0.019125219186045827,0.9965244866948199,0.019992998747352338
